CustomerID, Dog Frisbee,1 oz Hand Sanitizer,20 oz Stainless Steel Insulated Tumbler,22 oz Android Bottle,22 oz YouTube Bottle Infuser,23 oz Wide Mouth Sport Bottle,24 oz YouTube Sergeant Stripe Bottle,25L Classic Rucksack,26 oz Double Wall Insulated Bottle,8 pc Android Sticker Sheet,Android 17oz Stainless Steel Sport Bottle,Android 24 oz Contigo Bottle,Android 25 oz Green Apple Stainless Steel Bottle,Android BTTF Cosmos Graphic Tee,Android BTTF Moonshot Graphic Tee,Android Glass Water Bottle with Black Sleeve,Android Hard Cover Journal,Android Heavyweight Long Sleeve Badge Tee Black,Android Infant Short Sleeve Tee Pewter,Android Infant Short Sleeve Tee Pink,Android Journal Book Set,Android Large Removable Sticker Sheet,Android Lifted Men's Short Sleeve Tee Blue,Android Luggage Tag,Android Lunch Kit,Android Matrix Tee White,Android Men's  Zip Hoodie,Android Men's 3/4 Sleeve Raglan Henley Black,Android Men's Engineer Short Sleeve Tee Charcoal,Android Men's Long & Lean Badge Tee Charcoal,Android Men's Long Sleeve Badge Crew Tee Heather,Android Men's Outerstellar Short Sleeve Tee Black,Android Men's Paradise Short Sleeve Tee Olive,Android Men's Pep Rally Short Sleeve Tee Navy,Android Men's Short Sleeve Hero Tee Heather,Android Men's Short Sleeve Hero Tee White,Android Men's Short Sleeve Tri-blend Hero Tee Grey,Android Men's Skater Badge Tee Charcoal,Android Men's Take Charge Short Sleeve Tee Purple,Android Men's Vintage Henley,Android Men's Vintage Tank,Android Onesie Gold,Android RFID Journal,Android Rise 14 oz Mug,Android Small Removable Sticker Sheet,Android Spiral Journal with Pen,Android Sticker Sheet Ultra Removable,Android Stretch Fit Hat,Android Stretch Fit Hat M/L,Android Stretch Fit Hat S/M,Android Toddler Short Sleeve T-shirt Aqua,Android Toddler Short Sleeve T-shirt Pewter,Android Toddler Short Sleeve T-shirt Pink,Android Tone Hoodie Black,Android Twill Cap,Android Women's Fleece Hoodie,Android Women's Long Sleeve Blended Cardigan Grey,Android Women's Peace Tee Black,Android Wool Heather Cap Heather/Black,Android Youth Short Sleeve T-shirt Aqua,Android Youth Short Sleeve T-shirt Pewter,BLM Sweatshirt,Badge Holder,Ballpoint LED Light Pen,Ballpoint Pen & Matching Tube Case,Ballpoint Pen Blue,Ballpoint Stick Pen 4 Pack,Ballpoint Stylus Pen,Bottle Opener Clip,Collapsible Shopping Bag,Color Changing Grip Pen,Colored Pencil Set,Compact Selfie Stick,Crunch Noise Dog Toy,Electronics Accessory Pouch,Emoji Sticker Sheet,Engraved Ceramic Google Mug,Executive Twist Ballpoint Pen,Foam Can and Bottle Cooler,Four Color Retractable Pen,Galaxy Screen Cleaning Cloth,Gel Roller Pen,Gift Card - $25.00,Gift Card - $250.00,Gift Card - $50.00,Gift Card- $100.00,Google 17 oz Double Wall Stainless Steel Insulated Bottle,Google 17oz Stainless Steel Sport Bottle,Google 22 oz Water Bottle,Google 25 oz Blue Stainless Steel Bottle,Google 25 oz Clear Stainless Steel Bottle,Google 25 oz Red Stainless Steel Bottle,Google 3/4 Sleeve Raglan Badge Henley Black,Google 40 oz Insulated Monster Bottle,Google 5-Panel Cap,Google 5-Panel Snapback Cap,Google Accent Insulated Stainless Steel Bottle,Google Alpine Style Backpack,Google Baby Essentials Set,Google Ballpoint Pen Black,Google Blackout Cap,Google Braille Tee Black,Google Canvas Tote Natural/Navy,Google Collapsible Duffel Black,Google Collapsible Duffel Blue,Google Collapsible Pet Bowl,Google Crew Sweater Navy,Google Crewneck Sweatshirt Navy,Google Doodle Decal,Google Emoji Sticker Pack,Google Executive Umbrella,Google Flower Tee Purple,Google French Terry Cap,Google Hard Cover Journal,Google Infant Short Sleeve Tee Red,Google Infant Short Sleeve Tee Royal Blue,Google Infant Short Sleeve Tee White,Google Infant Zip Hood Pink,Google Infant Zip Hood Royal Blue,Google Infuser-Top Water Bottle,Google Insulated Stainless Steel Bottle,Google Kick Ball,Google Laptop Backpack,Google Laptop Tech Backpack,Google Laptop and Cell Phone Stickers,Google Large Standard Journal Navy,Google Leather Journal-Black,Google Leather Journal-Brown,Google Leather Perforated Journal,Google Luggage Tag,Google Lunch Bag,Google Men's  Zip Hoodie,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Google Men's 100% Cotton Short Sleeve Hero Tee Red,Google Men's 100% Cotton Short Sleeve Hero Tee White,Google Men's 3/4 Sleeve Raglan Henley Grey,Google Men's Airflow 1/4 Zip Pullover Black,Google Men's Airflow 1/4 Zip Pullover Lapis,Google Men's Around The Block Short Sleeve Tee Ash,Google Men's Bayside Graphic Tee,Google Men's Bike Short Sleeve Tee Charcoal,Google Men's Colorblock Tee White/Heather,Google Men's Convertible Vest-Jacket Pewter,Google Men's Lightweight Microfleece Jacket Black,Google Men's Long & Lean Tee Charcoal,Google Men's Long & Lean Tee Grey,Google Men's Long Sleeve Pullover Badge Tee Heather,Google Men's Long Sleeve Raglan Cranberry,Google Men's Long Sleeve Raglan Ocean Blue,Google Men's Microfiber 1/4 Zip Pullover Blue/Indigo,Google Men's Performance 1/4 Zip Pullover Heather/Black,Google Men's Performance Full Zip Jacket Black,Google Men's Performance Hero Tee Gunmetal,Google Men's Performance Polo Grey/Black,Google Men's Pullover Hoodie Grey,Google Men's Quilted Insulated Vest Battleship Grey,Google Men's Quilted Insulated Vest Black,Google Men's Short Sleeve Badge Tee Charcoal,Google Men's Short Sleeve Hero Tee Charcoal,Google Men's Short Sleeve Hero Tee Heather,Google Men's Short Sleeve Hero Tee Light Blue,Google Men's Short Sleeve Performance Badge Tee Black,Google Men's Short Sleeve Performance Badge Tee Charcoal,Google Men's Short Sleeve Performance Badge Tee Navy,Google Men's Short Sleeve Performance Badge Tee Pewter,Google Men's Skater Tee Grey,Google Men's Vintage Badge Tee Black,Google Men's Vintage Badge Tee Sage,Google Men's Vintage Badge Tee White,Google Men's Vintage Tank,Google Men's Watershed Full Zip Hoodie Grey,Google Metallic Notebook Set,Google Onesie Green,Google Onesie Red,Google Onesie Red/Graphite,Google Onesie Royal Blue,Google Pet Feeding Mat,Google Protector Tee Navy,Google RFID Journal,Google Rolltop Backpack Blue,Google Rucksack,Google Slim Utility Travel Bag,Google Snapback Black Cap,Google Snapback Hat Black,Google Snapback Navy Cap,Google Spiral Journal with Pen,Google Spiral Leather Journal,Google Stretch Fit Hat M/L Navy,Google Stretch Fit Hat S/M Navy,Google Stylus Pen w/ LED Light,Google Sunglasses,Google Tee Blue,Google Tee Green,Google Tee Yellow,Google Thermal Bottle Blue,Google Thermal Bottle Green,Google Thermal Bottle Red,Google Thermal Bottle Yellow,Google Toddler 1/4 Zip Fleece Pewter,Google Toddler Hoodie Royal Blue,Google Toddler Raglan Shirt Blue Heather/Navy,Google Toddler Short Sleeve T-shirt Grey,Google Toddler Short Sleeve T-shirt Royal Blue,Google Toddler Short Sleeve Tee Red,Google Toddler Short Sleeve Tee White,Google Toddler Sports T-shirt Red,Google Tote Bag,Google Tri-blend Hoodie Grey,Google Trike Tee Black,Google Trucker Hat,Google Twill Cap,Google Vintage Henley Grey/Black,Google Women's 1/4 Zip Jacket Charcoal,Google Women's 1/4 Zip Performance Pullover Black,Google Women's 1/4 Zip Performance Pullover Two-Tone Blue,Google Women's Convertible Vest-Jacket Black,Google Women's Convertible Vest-Jacket Sea Foam Green,Google Women's Fleece Hoodie,Google Women's Lightweight Microfleece Jacket,Google Women's Long Sleeve Blended Cardigan Charcoal,Google Women's Long Sleeve Tee Lavender,Google Women's Performance Golf Polo Blue,Google Women's Performance Hero Tee Gunmetal,Google Women's Quilted Insulated Vest Black,Google Women's Quilted Insulated Vest White,Google Women's Scoop Neck Tee Black,Google Women's Scoop Neck Tee White,Google Women's Shell Jacket Blue/Black,Google Women's Short Sleeve Badge Tee Grey,Google Women's Short Sleeve Badge Tee Navy,Google Women's Short Sleeve Badge Tee Red Heather,Google Women's Short Sleeve Hero Tee Black,Google Women's Short Sleeve Hero Tee Grey,Google Women's Short Sleeve Hero Tee Heather,Google Women's Short Sleeve Hero Tee Red Heather,Google Women's Short Sleeve Hero Tee Sky Blue,Google Women's Short Sleeve Hero Tee White,Google Women's Short Sleeve Performance Tee Charcoal,Google Women's Short Sleeve Performance Tee Navy,Google Women's Short Sleeve Performance Tee Pewter,Google Women's Softshell Jacket Black/Grey,Google Women's Tee Grey,Google Women's Vintage Hero Tee Black,Google Women's Vintage Hero Tee Lavender,Google Women's Vintage Hero Tee Platinum,Google Women's Vintage Hero Tee White,Google Women's Yoga Jacket Black,Google Women's Yoga Pants,Google Womens 3/4 Sleeve Baseball Raglan Heather/Black,Google Wool Heather Cap Heather/Navy,Google Youth Baseball Raglan Heather/Black,Google Youth Girl Hoodie,Google Youth Girl Tee Green,Google Youth Short Sleeve T-shirt Green,Google Youth Short Sleeve T-shirt Royal Blue,Google Youth Short Sleeve T-shirt Yellow,Google Youth Short Sleeve Tee Red,Google Youth Short Sleeve Tee White,Google Youth Sports Tee Navy,Google Zip Hoodie Black,Google Zipper-front Sports Bag,Grip Highlighter Pen 3 Pack,Gunmetal Roller Ball Pen,Insulated Bottle,Keyboard DOT Sticker,Large Zipper Top Tote Bag,Leather and Metal Ballpoint Pen,Leatherette Journal,Maze Pen,Men's Softshell Jacket Black/Grey,Men's Weatherblock Shell Jacket Black,Metal Texture Roller Pen,Nest Cam IQ - USA,Nest Cam IQ Outdoor - USA (Preorder),Nest Cam Indoor Security Camera - CA,Nest Cam Indoor Security Camera - USA,Nest Cam Outdoor Security Camera - CA,Nest Cam Outdoor Security Camera - USA,Nest Detect - USA,Nest Learning Thermostat 3rd Gen - CA - Stainless Steel,Nest Learning Thermostat 3rd Gen-USA - Copper,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest Learning Thermostat 3rd Gen-USA - White,Nest Protect Smoke + CO Black Battery Alarm-USA,Nest Protect Smoke + CO Black Wired Alarm-USA,Nest Protect Smoke + CO White Battery Alarm - CA,Nest Protect Smoke + CO White Battery Alarm-USA,Nest Protect Smoke + CO White Wired Alarm - CA,Nest Protect Smoke + CO White Wired Alarm-USA,Nest Secure Alarm System Starter Pack - USA,Nest Tag - USA,Nest Thermostat E - USA,Pen Pencil & Highlighter Set,Rainbow Stylus Pen,Recycled Paper Journal Set,Red Shine 15 oz Mug,Red Spiral Google Notebook,Retractable Ballpoint Pen Red,Reusable Shopping Bag,Rubber Grip Ballpoint Pen 4 Pack,SPF-15 Slim & Slender Lip Balm,Satin Black Ballpoint Pen,Seat Pack Organizer,Softsided Travel Pouch Set,Spiral Notebook and Pen Set,Sport Bag,Straw Beach Mat,Suitcase Organizer Cubes,Switch Tone Color Crayon Pen,UpCycled Bike Saddle Bag,Waterproof Backpack,Waterproof Gear Bag,Waze Baby on Board Window Decal,Waze Dress Socks,Waze Men's Short Sleeve Tee,Waze Men's Typography Short Sleeve Tee,Waze Mobile Phone Vent Mount,Waze Mood Happy Window Decal,Waze Mood Ninja Window Decal,Waze Mood Original Window Decal,Waze Pack of 9 Decal Set,Waze Women's Short Sleeve Tee,Waze Women's Typography Short Sleeve Tee,Windup Android,Women's Performance Full Zip Jacket Black,Women's Weatherblock Shell Jacket Black,Yoga Block,Yoga Mat Blue,Yoga Mat Purple,You Tube Toddler Short Sleeve Tee Red,YouTube 3 lines Tee Grey,YouTube Custom Decals,YouTube Hard Cover Journal,YouTube Leatherette Notebook Combo,YouTube Luggage Tag,YouTube Men's Fleece Hoodie Black,YouTube Men's Long & Lean Tee Charcoal,YouTube Men's Short Sleeve Hero Tee  White,YouTube Men's Short Sleeve Hero Tee Black,YouTube Men's Short Sleeve Hero Tee Charcoal,YouTube Men's Short Sleeve Hero Tee White,YouTube Men's Skater Tee Charcoal,YouTube Men's Vintage Henley,YouTube Men's Vintage Tank,YouTube Men's Vintage Tee,YouTube Notebook and Pen Set,YouTube Onesie Heather,YouTube RFID Journal,YouTube Spiral Journal with Pen,YouTube Tee Black,YouTube Trucker Hat,YouTube Twill Cap,YouTube Women's Favorite Tee White,YouTube Women's Fleece Hoodie Black,YouTube Women's Short Sleeve Hero Tee Charcoal,YouTube Women's Short Sleeve Tri-blend Badge Tee Charcoal,YouTube Women's Short Sleeve Tri-blend Badge Tee Grey,YouTube Wool Heather Cap Heather/Black,YouTube Youth Short Sleeve Tee Red,Client_Cluster
12347.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12348.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12350.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
12356.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12359.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12370.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
12373.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
12377.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12383.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
12386.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
